sensor_id,timestamp,pm25,pm10,no2,o3
sensor_eindhoven_001,2024-06-06T02:00:00,21.28,35.48,18.07,48.19
sensor_eindhoven_001,2024-06-06T03:00:00,21.21,35.98,22.11,48.19
sensor_eindhoven_001,2024-06-06T04:00:00,17.3,33.04,15.89,48.19
sensor_eindhoven_001,2024-06-06T05:00:00,14.17,25.14,10.77,48.19
sensor_eindhoven_001,2024-06-06T06:00:00,18.6,33.87,9.96,48.19
sensor_eindhoven_001,2024-06-06T07:00:00,27.17,40.69,30.7,48.19
sensor_eindhoven_001,2024-06-06T08:00:00,26.78,48.96,21.48,48.19
sensor_eindhoven_001,2024-06-06T09:00:00,18.32,28.37,12.45,48.19
sensor_eindhoven_001,2024-06-06T10:00:00,25.02,40.54,14.91,48.19
sensor_eindhoven_001,2024-06-06T11:00:00,21.46,29.34,18.26,48.19
sensor_eindhoven_001,2024-06-06T12:00:00,19.67,34.52,19.83,48.19
sensor_eindhoven_001,2024-06-06T13:00:00,20.02,33.69,17.73,48.19
sensor_eindhoven_001,2024-06-06T14:00:00,20.99,35.31,19.84,48.19
sensor_eindhoven_001,2024-06-06T15:00:00,20.88,33.39,15.47,48.19
sensor_eindhoven_001,2024-06-06T16:00:00,19.82,33.2,10.85,48.19
sensor_eindhoven_001,2024-06-06T17:00:00,23.38,39.29,20.99,48.19
sensor_eindhoven_001,2024-06-06T18:00:00,20.6,35.25,17.06,48.19
sensor_eindhoven_001,2024-06-06T19:00:00,27.39,44.69,24.73,48.19
sensor_eindhoven_001,2024-06-06T20:00:00,20.37,33.33,16.15,48.19
sensor_eindhoven_001,2024-06-06T21:00:00,25.95,39.2,14.2,48.19
sensor_eindhoven_001,2024-06-06T22:00:00,11.7,19.5,8.31,48.19
sensor_eindhoven_001,2024-06-06T23:00:00,19.46,32.85,11.28,48.19
sensor_eindhoven_001,2024-06-07T00:00:00,20.88,35.07,17.63,47.87
sensor_eindhoven_001,2024-06-07T01:00:00,22.4,42.13,13.39,47.87
sensor_eindhoven_001,2024-06-07T02:00:00,15.26,26.51,12.66,47.87
sensor_eindhoven_001,2024-06-07T03:00:00,18.74,34.07,15.78,47.87
sensor_eindhoven_001,2024-06-07T04:00:00,19.24,35.54,18.19,47.87
sensor_eindhoven_001,2024-06-07T05:00:00,16.82,29.41,18.57,47.87
sensor_eindhoven_001,2024-06-07T06:00:00,17.39,28.37,6.68,47.87
sensor_eindhoven_001,2024-06-07T07:00:00,23.56,40.54,10.99,47.87
sensor_eindhoven_001,2024-06-07T08:00:00,27.9,49.26,23.93,47.87
sensor_eindhoven_001,2024-06-07T09:00:00,20.52,32.72,9.96,47.87
sensor_eindhoven_001,2024-06-07T10:00:00,18.37,29.79,18.76,47.87
sensor_eindhoven_001,2024-06-07T11:00:00,15.96,25.42,14.43,47.87
sensor_eindhoven_001,2024-06-07T12:00:00,18.32,34.53,13.32,47.87
sensor_eindhoven_001,2024-06-07T13:00:00,23.13,38.62,20.62,47.87
sensor_eindhoven_001,2024-06-07T14:00:00,19.43,31.17,14.07,47.87
sensor_eindhoven_001,2024-06-07T15:00:00,23.41,37.73,20.44,47.87
sensor_eindhoven_001,2024-06-07T16:00:00,22.75,36.01,15.83,47.87
sensor_eindhoven_001,2024-06-07T17:00:00,26.65,47.9,25.35,47.87
sensor_eindhoven_001,2024-06-07T18:00:00,24.93,44.95,15.9,47.87
sensor_eindhoven_001,2024-06-07T19:00:00,28.65,46.36,16.73,47.87
sensor_eindhoven_001,2024-06-07T20:00:00,24.97,44.21,15.19,47.87
sensor_eindhoven_001,2024-06-07T21:00:00,22.11,39.17,21.91,47.87
sensor_eindhoven_001,2024-06-07T22:00:00,24.26,40.31,12.93,47.87
sensor_eindhoven_001,2024-06-07T23:00:00,23.6,36.65,16.94,47.87
sensor_eindhoven_001,2024-06-08T00:00:00,12.03,20.11,6.64,47.55
sensor_eindhoven_001,2024-06-08T01:00:00,13.53,21.57,13.44,47.55
sensor_eindhoven_001,2024-06-08T02:00:00,13.38,22.94,9.08,47.55
sensor_eindhoven_001,2024-06-08T03:00:00,15.68,26.28,10.23,47.55
sensor_eindhoven_001,2024-06-08T04:00:00,8.87,14.59,6.81,47.55
sensor_eindhoven_001,2024-06-08T05:00:00,16.03,27.16,15.53,47.55
sensor_eindhoven_001,2024-06-08T06:00:00,12.86,20.92,10.21,47.55
sensor_eindhoven_001,2024-06-08T07:00:00,19.27,32.35,10.41,47.55
sensor_eindhoven_001,2024-06-08T08:00:00,19.84,35.29,15.07,47.55
sensor_eindhoven_001,2024-06-08T09:00:00,17.06,29.12,16.06,47.55
sensor_eindhoven_001,2024-06-08T10:00:00,15.04,26.1,13.1,47.55
sensor_eindhoven_001,2024-06-08T11:00:00,18.28,29.78,16.55,47.55
sensor_eindhoven_001,2024-06-08T12:00:00,12.11,20.87,9.31,47.55
sensor_eindhoven_001,2024-06-08T13:00:00,15.81,26.59,18.81,47.55
sensor_eindhoven_001,2024-06-08T14:00:00,13.86,22.58,10.56,47.55
sensor_eindhoven_001,2024-06-08T15:00:00,16.88,29.6,14.7,47.55
sensor_eindhoven_001,2024-06-08T16:00:00,12.4,17.42,8.94,47.55
sensor_eindhoven_001,2024-06-08T17:00:00,16.83,27.79,11.72,47.55
sensor_eindhoven_001,2024-06-08T18:00:00,15.46,30.22,14.71,47.55
sensor_eindhoven_001,2024-06-08T19:00:00,18.58,29.96,12.84,47.55
sensor_eindhoven_001,2024-06-08T20:00:00,15.43,24.76,12.61,47.55
sensor_eindhoven_001,2024-06-08T21:00:00,14.74,24.43,5.58,47.55
sensor_eindhoven_001,2024-06-08T22:00:00,14.46,22.67,8.51,47.55
sensor_eindhoven_001,2024-06-08T23:00:00,12.4,19.85,9.43,47.55
sensor_eindhoven_001,2024-06-09T00:00:00,13.12,24.06,8.0,47.23
sensor_eindhoven_001,2024-06-09T01:00:00,10.86,19.48,10.3,47.23
sensor_eindhoven_001,2024-06-09T02:00:00,13.04,20.34,8.33,47.23
sensor_eindhoven_001,2024-06-09T03:00:00,11.01,18.43,7.66,47.23
sensor_eindhoven_001,2024-06-09T04:00:00,13.15,22.12,12.04,47.23
sensor_eindhoven_001,2024-06-09T05:00:00,16.17,26.15,15.58,47.23
sensor_eindhoven_001,2024-06-09T06:00:00,17.17,29.03,15.39,47.23
sensor_eindhoven_001,2024-06-09T07:00:00,16.22,27.73,9.42,47.23
sensor_eindhoven_001,2024-06-09T08:00:00,17.79,29.48,11.35,47.23
sensor_eindhoven_001,2024-06-09T09:00:00,21.4,39.57,18.16,47.23
sensor_eindhoven_001,2024-06-09T10:00:00,14.97,24.12,10.71,47.23
sensor_eindhoven_001,2024-06-09T11:00:00,13.9,24.48,13.1,47.23
sensor_eindhoven_001,2024-06-09T12:00:00,15.49,27.51,12.12,47.23
sensor_eindhoven_001,2024-06-09T13:00:00,15.12,25.0,5.13,47.23
sensor_eindhoven_001,2024-06-09T14:00:00,13.91,23.42,13.71,47.23
sensor_eindhoven_001,2024-06-09T15:00:00,13.91,23.92,11.29,47.23
sensor_eindhoven_001,2024-06-09T16:00:00,17.69,33.89,14.59,47.23
sensor_eindhoven_001,2024-06-09T17:00:00,17.22,28.48,15.76,47.23
sensor_eindhoven_001,2024-06-09T18:00:00,16.0,25.1,15.92,47.23
sensor_eindhoven_001,2024-06-09T19:00:00,16.26,28.52,12.14,47.23
sensor_eindhoven_001,2024-06-09T20:00:00,18.31,31.85,16.11,47.23
sensor_eindhoven_001,2024-06-09T21:00:00,13.15,20.48,10.3,47.23
sensor_eindhoven_001,2024-06-09T22:00:00,12.61,22.08,10.58,47.23
sensor_eindhoven_001,2024-06-09T23:00:00,14.16,24.16,10.86,47.23
sensor_eindhoven_001,2024-06-10T00:00:00,23.72,39.34,18.11,46.91
sensor_eindhoven_001,2024-06-10T01:00:00,21.8,40.79,16.47,46.91
sensor_eindhoven_001,2024-06-10T02:00:00,22.03,38.51,17.16,46.91
sensor_eindhoven_001,2024-06-10T03:00:00,23.07,42.05,14.6,46.91
sensor_eindhoven_001,2024-06-10T04:00:00,24.78,45.55,11.24,46.91
sensor_eindhoven_001,2024-06-10T05:00:00,20.51,32.79,17.23,46.91
sensor_eindhoven_001,2024-06-10T06:00:00,20.47,34.79,12.42,46.91
sensor_eindhoven_001,2024-06-10T07:00:00,25.53,44.61,25.24,46.91
sensor_eindhoven_001,2024-06-10T08:00:00,25.63,46.11,22.34,46.91
sensor_eindhoven_001,2024-06-10T09:00:00,20.01,36.84,12.92,46.91
sensor_eindhoven_001,2024-06-10T10:00:00,16.87,27.86,15.17,46.91
sensor_eindhoven_001,2024-06-10T11:00:00,22.59,36.69,16.18,46.91
sensor_eindhoven_001,2024-06-10T12:00:00,19.11,31.47,15.94,46.91
sensor_eindhoven_001,2024-06-10T13:00:00,18.16,28.9,13.44,46.91
sensor_eindhoven_001,2024-06-10T14:00:00,23.33,40.96,25.34,46.91
sensor_eindhoven_001,2024-06-10T15:00:00,28.56,51.05,15.08,46.91
sensor_eindhoven_001,2024-06-10T16:00:00,24.82,44.65,16.36,46.91
sensor_eindhoven_001,2024-06-10T17:00:00,23.04,38.46,12.98,46.91
sensor_eindhoven_001,2024-06-10T18:00:00,28.29,51.59,24.11,46.91
sensor_eindhoven_001,2024-06-10T19:00:00,21.73,36.89,19.16,46.91
sensor_eindhoven_001,2024-06-10T20:00:00,19.4,33.47,9.2,46.91
sensor_eindhoven_001,2024-06-10T21:00:00,21.6,35.73,13.26,46.91
sensor_eindhoven_001,2024-06-10T22:00:00,22.09,39.02,15.38,46.91
sensor_eindhoven_001,2024-06-10T23:00:00,21.69,38.71,16.51,46.91
sensor_eindhoven_001,2024-06-11T00:00:00,20.2,34.96,14.75,46.59
sensor_eindhoven_001,2024-06-11T01:00:00,21.89,35.65,15.75,46.59
sensor_eindhoven_001,2024-06-11T02:00:00,21.37,35.48,12.6,46.59
sensor_eindhoven_001,2024-06-11T03:00:00,17.1,29.42,12.06,46.59
sensor_eindhoven_001,2024-06-11T04:00:00,22.25,37.36,16.1,46.59
sensor_eindhoven_001,2024-06-11T05:00:00,16.43,27.87,13.39,46.59
sensor_eindhoven_001,2024-06-11T06:00:00,23.96,41.74,23.37,46.59
sensor_eindhoven_001,2024-06-11T07:00:00,22.9,35.68,19.93,46.59
sensor_eindhoven_001,2024-06-11T08:00:00,27.49,45.29,20.98,46.59
sensor_eindhoven_001,2024-06-11T09:00:00,19.22,27.93,18.85,46.59
sensor_eindhoven_001,2024-06-11T10:00:00,24.39,41.78,24.37,46.59
sensor_eindhoven_001,2024-06-11T11:00:00,24.34,39.62,18.46,46.59
sensor_eindhoven_001,2024-06-11T12:00:00,19.3,30.77,12.42,46.59
sensor_eindhoven_001,2024-06-11T13:00:00,17.66,28.57,14.39,46.59
sensor_eindhoven_001,2024-06-11T14:00:00,19.96,36.03,18.6,46.59
sensor_eindhoven_001,2024-06-11T15:00:00,20.8,38.78,19.4,46.59
sensor_eindhoven_001,2024-06-11T16:00:00,22.55,38.68,16.52,46.59
sensor_eindhoven_001,2024-06-11T17:00:00,21.08,37.43,18.6,46.59
sensor_eindhoven_001,2024-06-11T18:00:00,25.41,45.17,16.03,46.59
sensor_eindhoven_001,2024-06-11T19:00:00,21.19,34.04,11.8,46.59
sensor_eindhoven_001,2024-06-11T20:00:00,22.13,36.74,22.62,46.59
sensor_eindhoven_001,2024-06-11T21:00:00,21.74,33.56,17.43,46.59
sensor_eindhoven_001,2024-06-11T22:00:00,22.01,37.3,16.42,46.59
sensor_eindhoven_001,2024-06-11T23:00:00,21.82,34.95,15.57,46.59
sensor_eindhoven_001,2024-06-12T00:00:00,17.24,29.35,8.81,46.26
sensor_eindhoven_001,2024-06-12T01:00:00,18.7,30.38,11.17,46.26
sensor_eindhoven_001,2024-06-12T02:00:00,22.12,40.68,17.91,46.26
sensor_eindhoven_001,2024-06-12T03:00:00,20.64,35.81,18.04,46.26
sensor_eindhoven_001,2024-06-12T04:00:00,20.41,36.91,20.72,46.26
sensor_eindhoven_001,2024-06-12T05:00:00,19.78,37.38,12.31,46.26
sensor_eindhoven_001,2024-06-12T06:00:00,21.23,38.09,16.99,46.26
sensor_eindhoven_001,2024-06-12T07:00:00,28.23,46.86,26.72,46.26
sensor_eindhoven_001,2024-06-12T08:00:00,27.12,45.99,27.39,46.26
sensor_eindhoven_001,2024-06-12T09:00:00,16.45,27.49,15.99,46.26
sensor_eindhoven_001,2024-06-12T10:00:00,21.99,36.05,20.06,46.26
sensor_eindhoven_001,2024-06-12T11:00:00,22.78,36.99,17.29,46.26
sensor_eindhoven_001,2024-06-12T12:00:00,20.13,32.04,16.69,46.26
sensor_eindhoven_001,2024-06-12T13:00:00,23.99,40.69,18.26,46.26
sensor_eindhoven_001,2024-06-12T14:00:00,24.04,41.35,23.82,46.26
sensor_eindhoven_001,2024-06-12T15:00:00,22.16,37.67,19.59,46.26
sensor_eindhoven_001,2024-06-12T16:00:00,16.1,27.37,12.64,46.26
sensor_eindhoven_001,2024-06-12T17:00:00,23.14,38.68,22.95,46.26
sensor_eindhoven_001,2024-06-12T18:00:00,29.54,53.12,30.28,46.26
sensor_eindhoven_001,2024-06-12T19:00:00,27.33,45.4,17.25,46.26
sensor_eindhoven_001,2024-06-12T20:00:00,20.17,32.11,18.57,46.26
sensor_eindhoven_001,2024-06-12T21:00:00,20.32,36.9,20.4,46.26
sensor_eindhoven_001,2024-06-12T22:00:00,16.61,27.62,16.28,46.26
sensor_eindhoven_001,2024-06-12T23:00:00,19.48,34.88,11.1,46.26
sensor_eindhoven_001,2024-06-13T00:00:00,14.17,25.15,8.51,45.93
sensor_eindhoven_001,2024-06-13T01:00:00,18.64,30.61,14.21,45.93
sensor_eindhoven_001,2024-06-13T02:00:00,21.96,34.89,17.94,45.93
sensor_eindhoven_001,2024-06-13T03:00:00,19.54,33.22,10.33,45.93
sensor_eindhoven_001,2024-06-13T04:00:00,18.1,30.6,17.94,45.93
sensor_eindhoven_001,2024-06-13T05:00:00,18.2,31.0,15.08,45.93
sensor_eindhoven_001,2024-06-13T06:00:00,27.74,52.47,19.53,45.93
sensor_eindhoven_001,2024-06-13T07:00:00,23.56,38.22,23.37,45.93
sensor_eindhoven_001,2024-06-13T08:00:00,21.92,35.79,18.93,45.93
sensor_eindhoven_001,2024-06-13T09:00:00,23.1,40.6,21.86,45.93
sensor_eindhoven_001,2024-06-13T10:00:00,18.81,31.58,11.0,45.93
sensor_eindhoven_001,2024-06-13T11:00:00,22.58,36.28,19.44,45.93
sensor_eindhoven_001,2024-06-13T12:00:00,21.86,37.05,14.2,45.93
sensor_eindhoven_001,2024-06-13T13:00:00,18.04,32.08,15.1,45.93
sensor_eindhoven_001,2024-06-13T14:00:00,24.81,40.52,16.47,45.93
sensor_eindhoven_001,2024-06-13T15:00:00,23.0,32.81,18.93,45.93
sensor_eindhoven_001,2024-06-13T16:00:00,15.17,24.8,13.53,45.93
sensor_eindhoven_001,2024-06-13T17:00:00,28.09,44.01,23.67,45.93
sensor_eindhoven_001,2024-06-13T18:00:00,22.43,37.49,21.99,45.93
sensor_eindhoven_001,2024-06-13T19:00:00,29.08,53.67,20.3,45.93
sensor_eindhoven_001,2024-06-13T20:00:00,19.02,32.71,14.3,45.93
sensor_eindhoven_001,2024-06-13T21:00:00,17.45,30.65,11.47,45.93
sensor_eindhoven_001,2024-06-13T22:00:00,18.07,27.44,13.13,45.93
sensor_eindhoven_001,2024-06-13T23:00:00,20.55,35.81,8.08,45.93
sensor_eindhoven_001,2024-06-14T00:00:00,17.63,29.37,21.14,45.6
sensor_eindhoven_001,2024-06-14T01:00:00,20.78,37.18,12.51,45.6
sensor_eindhoven_001,2024-06-14T02:00:00,22.84,37.53,18.52,45.6
sensor_eindhoven_001,2024-06-14T03:00:00,19.26,33.04,15.08,45.6
sensor_eindhoven_001,2024-06-14T04:00:00,19.16,32.47,19.72,45.6
sensor_eindhoven_001,2024-06-14T05:00:00,21.89,40.04,14.01,45.6
sensor_eindhoven_001,2024-06-14T06:00:00,24.86,43.32,17.99,45.6
sensor_eindhoven_001,2024-06-14T07:00:00,22.82,38.33,16.04,45.6
sensor_eindhoven_001,2024-06-14T08:00:00,25.14,42.15,21.07,45.6
sensor_eindhoven_001,2024-06-14T09:00:00,-44.657330916821294,34.25,18.57,45.6
sensor_eindhoven_001,2024-06-14T10:00:00,24.05,40.7,17.19,45.6
sensor_eindhoven_001,2024-06-14T11:00:00,21.91,37.31,21.53,45.6
sensor_eindhoven_001,2024-06-14T12:00:00,20.26,37.06,20.28,45.6
sensor_eindhoven_001,2024-06-14T13:00:00,20.75,36.26,21.77,45.6
sensor_eindhoven_001,2024-06-14T14:00:00,21.11,33.74,17.19,45.6
sensor_eindhoven_001,2024-06-14T15:00:00,20.99,32.87,17.32,45.6
sensor_eindhoven_001,2024-06-14T16:00:00,19.21,32.67,17.43,45.6
sensor_eindhoven_001,2024-06-14T17:00:00,25.01,44.45,16.91,45.6
sensor_eindhoven_001,2024-06-14T18:00:00,25.58,44.65,18.2,45.6
sensor_eindhoven_001,2024-06-14T19:00:00,21.84,33.65,19.38,45.6
sensor_eindhoven_001,2024-06-14T20:00:00,22.44,37.69,25.1,45.6
sensor_eindhoven_001,2024-06-14T21:00:00,21.42,34.06,13.86,45.6
sensor_eindhoven_001,2024-06-14T22:00:00,22.26,38.02,15.33,45.6
sensor_eindhoven_001,2024-06-14T23:00:00,12.59,21.46,10.16,45.6
sensor_eindhoven_001,2024-06-15T00:00:00,16.18,27.82,13.66,45.27
sensor_eindhoven_001,2024-06-15T01:00:00,12.82,19.84,10.57,45.27
sensor_eindhoven_001,2024-06-15T02:00:00,10.75,19.22,9.68,45.27
sensor_eindhoven_001,2024-06-15T03:00:00,10.14,18.28,9.74,45.27
sensor_eindhoven_001,2024-06-15T04:00:00,15.19,25.06,10.41,45.27
sensor_eindhoven_001,2024-06-15T05:00:00,12.66,21.04,8.11,45.27
sensor_eindhoven_001,2024-06-15T06:00:00,15.3,26.13,15.59,45.27
sensor_eindhoven_001,2024-06-15T07:00:00,18.1,28.02,16.32,45.27
sensor_eindhoven_001,2024-06-15T08:00:00,17.17,32.66,13.45,45.27
sensor_eindhoven_001,2024-06-15T09:00:00,18.38,30.69,13.45,45.27
sensor_eindhoven_001,2024-06-15T10:00:00,11.72,19.14,11.23,45.27
sensor_eindhoven_001,2024-06-15T11:00:00,14.14,24.76,10.2,45.27
sensor_eindhoven_001,2024-06-15T12:00:00,11.32,19.16,9.28,45.27
sensor_eindhoven_001,2024-06-15T13:00:00,13.99,24.04,13.18,45.27
sensor_eindhoven_001,2024-06-15T14:00:00,14.18,25.75,11.52,45.27
sensor_eindhoven_001,2024-06-15T15:00:00,14.78,26.52,8.49,45.27
sensor_eindhoven_001,2024-06-15T16:00:00,14.53,25.26,12.09,45.27
sensor_eindhoven_001,2024-06-15T17:00:00,16.08,30.08,10.51,45.27
sensor_eindhoven_001,2024-06-15T18:00:00,15.23,24.19,12.39,45.27
sensor_eindhoven_001,2024-06-15T19:00:00,16.53,29.19,14.17,45.27
sensor_eindhoven_001,2024-06-15T20:00:00,15.69,28.41,15.77,45.27
sensor_eindhoven_001,2024-06-15T21:00:00,11.54,19.71,10.56,45.27
sensor_eindhoven_001,2024-06-15T22:00:00,13.1,23.21,10.83,45.27
sensor_eindhoven_001,2024-06-15T23:00:00,13.39,25.21,10.43,45.27
sensor_eindhoven_001,2024-06-16T00:00:00,13.65,23.36,6.8,44.94
sensor_eindhoven_001,2024-06-16T01:00:00,11.63,18.04,12.49,44.94
sensor_eindhoven_001,2024-06-16T02:00:00,13.23,22.58,8.86,44.94
sensor_eindhoven_001,2024-06-16T03:00:00,10.99,18.39,7.58,44.94
sensor_eindhoven_001,2024-06-16T04:00:00,15.43,26.49,10.63,44.94
sensor_eindhoven_001,2024-06-16T05:00:00,13.04,23.16,10.21,44.94
sensor_eindhoven_001,2024-06-16T06:00:00,12.66,22.51,10.07,44.94
sensor_eindhoven_001,2024-06-16T07:00:00,13.09,23.11,11.64,44.94
sensor_eindhoven_001,2024-06-16T08:00:00,15.36,25.11,13.04,44.94
sensor_eindhoven_001,2024-06-16T09:00:00,15.37,24.93,15.48,44.94
sensor_eindhoven_001,2024-06-16T10:00:00,16.66,27.36,14.38,44.94
sensor_eindhoven_001,2024-06-16T11:00:00,14.74,24.33,15.09,44.94
sensor_eindhoven_001,2024-06-16T12:00:00,14.43,26.8,11.24,44.94
sensor_eindhoven_001,2024-06-16T13:00:00,14.59,23.93,13.98,44.94
sensor_eindhoven_001,2024-06-16T14:00:00,13.14,22.36,11.38,44.94
sensor_eindhoven_001,2024-06-16T15:00:00,15.78,29.93,12.13,44.94
sensor_eindhoven_001,2024-06-16T16:00:00,14.31,24.84,13.09,44.94
sensor_eindhoven_001,2024-06-16T17:00:00,13.02,20.83,9.49,44.94
sensor_eindhoven_001,2024-06-16T18:00:00,19.18,33.5,14.12,44.94
sensor_eindhoven_001,2024-06-16T19:00:00,16.11,27.03,10.56,44.94
sensor_eindhoven_001,2024-06-16T20:00:00,9.42,16.16,9.5,44.94
sensor_eindhoven_001,2024-06-16T21:00:00,9.22,15.61,6.52,44.94
sensor_eindhoven_001,2024-06-16T22:00:00,14.6,27.36,9.4,44.94
sensor_eindhoven_001,2024-06-16T23:00:00,13.09,21.97,8.93,44.94
sensor_eindhoven_001,2024-06-17T00:00:00,18.24,32.01,13.41,44.61
sensor_eindhoven_001,2024-06-17T01:00:00,15.74,26.17,7.26,44.61
sensor_eindhoven_001,2024-06-17T02:00:00,21.63,37.62,19.55,44.61
sensor_eindhoven_001,2024-06-17T03:00:00,22.33,37.29,13.18,44.61
sensor_eindhoven_001,2024-06-17T04:00:00,21.72,35.7,26.22,44.61
sensor_eindhoven_001,2024-06-17T05:00:00,17.03,32.74,15.68,44.61
sensor_eindhoven_001,2024-06-17T06:00:00,22.09,42.21,18.48,44.61
sensor_eindhoven_001,2024-06-17T07:00:00,25.25,45.92,22.86,44.61
sensor_eindhoven_001,2024-06-17T08:00:00,19.54,32.07,17.05,44.61
sensor_eindhoven_001,2024-06-17T09:00:00,16.49,28.15,10.9,44.61
sensor_eindhoven_001,2024-06-17T10:00:00,24.9,42.58,14.9,44.61
sensor_eindhoven_001,2024-06-17T11:00:00,21.58,38.13,22.85,44.61
sensor_eindhoven_001,2024-06-17T12:00:00,18.9,29.53,15.3,44.61
sensor_eindhoven_001,2024-06-17T13:00:00,15.71,27.63,13.58,44.61
sensor_eindhoven_001,2024-06-17T14:00:00,19.12,35.17,18.72,44.61
sensor_eindhoven_001,2024-06-17T15:00:00,19.84,32.65,12.74,44.61
sensor_eindhoven_001,2024-06-17T16:00:00,22.06,38.06,17.51,44.61
sensor_eindhoven_001,2024-06-17T17:00:00,26.1,48.32,13.99,44.61
sensor_eindhoven_001,2024-06-17T18:00:00,21.13,33.85,20.12,44.61
sensor_eindhoven_001,2024-06-17T19:00:00,19.71,39.11,14.69,44.61
sensor_eindhoven_001,2024-06-17T20:00:00,25.01,41.57,17.27,44.61
sensor_eindhoven_001,2024-06-17T21:00:00,20.03,30.68,21.75,44.61
sensor_eindhoven_001,2024-06-17T22:00:00,18.16,29.26,11.18,44.61
sensor_eindhoven_001,2024-06-17T23:00:00,14.37,25.34,8.11,44.61
sensor_eindhoven_001,2024-06-18T00:00:00,18.13,29.64,14.3,44.27
sensor_eindhoven_001,2024-06-18T01:00:00,18.75,30.81,12.2,44.27
sensor_eindhoven_001,2024-06-18T02:00:00,19.74,33.73,12.03,44.27
sensor_eindhoven_001,2024-06-18T03:00:00,17.73,31.29,14.93,44.27
sensor_eindhoven_001,2024-06-18T04:00:00,15.12,24.85,8.65,44.27
sensor_eindhoven_001,2024-06-18T05:00:00,17.62,28.22,16.62,44.27
sensor_eindhoven_001,2024-06-18T06:00:00,21.04,35.36,15.58,44.27
sensor_eindhoven_001,2024-06-18T07:00:00,26.6,44.28,25.73,44.27
sensor_eindhoven_001,2024-06-18T08:00:00,23.24,34.74,20.36,44.27
sensor_eindhoven_001,2024-06-18T09:00:00,19.77,30.48,17.38,44.27
sensor_eindhoven_001,2024-06-18T10:00:00,19.34,36.68,17.92,44.27
sensor_eindhoven_001,2024-06-18T11:00:00,24.24,39.91,21.88,44.27
sensor_eindhoven_001,2024-06-18T12:00:00,17.84,31.07,20.76,44.27
sensor_eindhoven_001,2024-06-18T13:00:00,22.95,39.16,18.24,44.27
sensor_eindhoven_001,2024-06-18T14:00:00,19.13,31.19,15.11,44.27
sensor_eindhoven_001,2024-06-18T15:00:00,22.52,40.12,17.95,44.27
sensor_eindhoven_001,2024-06-18T16:00:00,25.71,44.39,21.65,44.27
sensor_eindhoven_001,2024-06-18T17:00:00,23.3,39.75,17.57,44.27
sensor_eindhoven_001,2024-06-18T18:00:00,22.88,39.29,18.67,44.27
sensor_eindhoven_001,2024-06-18T19:00:00,25.19,48.57,22.34,44.27
sensor_eindhoven_001,2024-06-18T20:00:00,19.26,34.25,18.87,44.27
sensor_eindhoven_001,2024-06-18T21:00:00,24.15,42.96,18.07,44.27
sensor_eindhoven_001,2024-06-18T22:00:00,19.14,31.36,14.54,44.27
sensor_eindhoven_001,2024-06-18T23:00:00,22.75,40.31,16.21,44.27
sensor_eindhoven_001,2024-06-19T00:00:00,23.34,41.92,19.61,43.93
sensor_eindhoven_001,2024-06-19T01:00:00,20.67,32.78,10.98,43.93
sensor_eindhoven_001,2024-06-19T02:00:00,22.64,39.82,21.03,43.93
sensor_eindhoven_001,2024-06-19T03:00:00,23.81,39.91,16.98,43.93
sensor_eindhoven_001,2024-06-19T04:00:00,16.04,26.64,8.16,43.93
sensor_eindhoven_001,2024-06-19T05:00:00,23.17,40.22,23.25,43.93
sensor_eindhoven_001,2024-06-19T06:00:00,22.09,36.17,17.43,43.93
sensor_eindhoven_001,2024-06-19T07:00:00,25.55,47.04,13.52,43.93
sensor_eindhoven_001,2024-06-19T08:00:00,29.06,50.83,18.62,43.93
sensor_eindhoven_001,2024-06-19T09:00:00,23.7,40.05,23.03,43.93
sensor_eindhoven_001,2024-06-19T10:00:00,20.7,32.95,15.95,43.93
sensor_eindhoven_001,2024-06-19T11:00:00,23.71,41.86,28.74,43.93
sensor_eindhoven_001,2024-06-19T12:00:00,21.19,37.55,17.09,43.93
sensor_eindhoven_001,2024-06-19T13:00:00,13.51,19.97,10.47,43.93
sensor_eindhoven_001,2024-06-19T14:00:00,15.06,25.8,12.36,43.93
sensor_eindhoven_001,2024-06-19T15:00:00,21.62,35.23,15.8,43.93
sensor_eindhoven_001,2024-06-19T16:00:00,17.36,30.31,14.53,43.93
sensor_eindhoven_001,2024-06-19T17:00:00,22.66,37.89,11.77,43.93
sensor_eindhoven_001,2024-06-19T18:00:00,27.03,46.22,20.83,43.93
sensor_eindhoven_001,2024-06-19T19:00:00,21.43,37.78,20.25,43.93
sensor_eindhoven_001,2024-06-19T20:00:00,22.77,34.73,18.85,43.93
sensor_eindhoven_001,2024-06-19T21:00:00,21.64,38.25,15.55,43.93
sensor_eindhoven_001,2024-06-19T22:00:00,20.4,34.52,22.43,43.93
sensor_eindhoven_001,2024-06-19T23:00:00,21.5,36.5,20.89,43.93
sensor_eindhoven_001,2024-06-20T00:00:00,17.34,30.58,6.48,43.6
sensor_eindhoven_001,2024-06-20T01:00:00,20.23,31.9,24.1,43.6
sensor_eindhoven_001,2024-06-20T02:00:00,22.7,39.43,17.1,43.6
sensor_eindhoven_001,2024-06-20T03:00:00,17.56,27.14,12.48,43.6
sensor_eindhoven_001,2024-06-20T04:00:00,21.24,38.06,18.45,43.6
sensor_eindhoven_001,2024-06-20T05:00:00,20.68,36.93,18.6,43.6
